국가서지번호,출처기관제어번호,자료유형,표제와 책임표시사항,제목,부제목,저자,발행처,발행지역,발행지코드,내용유형,크기,가격,본문언어,분야
NBC202270778,KCF202200418,컴퓨터프로그램및파일,(2022) 스포츠시설 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 스포츠시설 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"오락,스포츠"
NBC202270778,KCF202200312,컴퓨터프로그램및파일,(2022) 식자재마트·유통업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 식자재마트·유통업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,생활과학
NBC202270778,KCF202200358,컴퓨터프로그램및파일,(2022) 신발가게 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 신발가게 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,제조업
NBC202270778,KCF202200316,컴퓨터프로그램및파일,(2022) 신설법인 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 신설법인 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,경제학
NBC202270779,KCF202300041,컴퓨터프로그램및파일,(2022) 실버산업 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 실버산업 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"사회학,사회문제"
NBC202232481,T16592396,시청각자료,(2022) 실버산업 주소록 CD [전자자료] / 저자: 한국콘텐츠미디어.,(2022) 실버산업 주소록 CD,No data,한국콘텐츠미디어.,한국콘텐츠미디어,서울,ulk,moving image,12 cm,No data,kor,"사회학,사회문제"
NBC202270779,KCF202200340,컴퓨터프로그램및파일,(2022) 아동복지시설 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 아동복지시설 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"사회학,사회문제"
NBC202270779,KCF202200095,컴퓨터프로그램및파일,(2022) 아웃도어·등산용품점 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 아웃도어·등산용품점 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"오락,스포츠"
NBC202270779,KCF202200352,컴퓨터프로그램및파일,(2022) 아이스크림 매장 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 아이스크림 매장 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,경제학
NBC202270779,KCF202200119,컴퓨터프로그램및파일,(2022) 악기점 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 악기점 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,음악
NBC202270779,KCF202200375,컴퓨터프로그램및파일,(2022) 안전산업 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 안전산업 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,"공학,공업일반,토목공학,환경공학"
NBC202270779,KCF202200411,컴퓨터프로그램및파일,(2022) 앱개발업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 앱개발업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,총류
NBC202270779,KCF202200321,컴퓨터프로그램및파일,(2022) 어업·양식업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 어업·양식업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"농업,농학"
NBC202270779,KCF202200408,컴퓨터프로그램및파일,(2022) 엘리베이터 회사 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 엘리베이터 회사 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,기계공학
NBC202270779,KCF202200297,컴퓨터프로그램및파일,(2022) 연구소 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 연구소 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"일반학회,단체,협회,기관,연구기관"
NBC202270780,KCF202200110,컴퓨터프로그램및파일,(2022) 연료공급업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 연료공급업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,화학공학
NBC202270780,KCF202200288,컴퓨터프로그램및파일,(2022) 연예기획사 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 연예기획사 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,예술
NBC202270780,KCF202200120,컴퓨터프로그램및파일,(2022) 열쇠업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 열쇠업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"건축,건축학"
NBC202270780,KCF202200127,컴퓨터프로그램및파일,(2022) 영상·음반산업 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 영상·음반산업 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"공연예술,매체예술"
NBC202270780,KCF202200415,컴퓨터프로그램및파일,(2022) 영화산업 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 영화산업 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"공연예술,매체예술"
NBC202270780,KCF202200152,컴퓨터프로그램및파일,(2022) 오락산업 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 오락산업 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"오락,스포츠"
NBC202270780,KCF202200349,컴퓨터프로그램및파일,(2022) 오토바이·자전거 산업 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 오토바이·자전거 산업 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,기계공학
NBC202270780,KCF202200098,컴퓨터프로그램및파일,(2022) 옥외광고사 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 옥외광고사 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,경제학
NBC202270780,KCF202200302,컴퓨터프로그램및파일,(2022) 외국인투자기업 정보 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 외국인투자기업 정보,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,경제학
NBC202232481,KMU202300106,시청각자료,(2022) 월간 윤종신 10월호 [녹음자료] / 윤종신,(2022) 월간 윤종신 10월호,No data,윤종신(KAC201620009),Dreamus [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232481,KMU202205179,시청각자료,(2022) 월간 윤종신 6월호 [녹음자료] / 윤종신,(2022) 월간 윤종신 6월호,No data,윤종신(KAC201620009);민서(KAC201808924),Dreamus [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232481,KMU202205965,시청각자료,(2022) 월간 윤종신 8월호 [녹음자료] / 윤종신,(2022) 월간 윤종신 8월호,No data,윤종신(KAC201620009),Dreamus [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232481,KMU202300457,시청각자료,(2022) 월간 윤종신 9월호 [녹음자료] / 윤종신,(2022) 월간 윤종신 9월호,No data,윤종신(KAC201620009),Dreamus [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202232481,KMU202204352,시청각자료,"(2022) 월간윤종신 5월호 [녹음자료] / 윤종신, with Kingo Hamada",(2022) 월간윤종신 5월호,No data,윤종신(KAC201620009);Kingo Hamada,Dreamus [배포],[서울],ulk,performed music,12 cm,No data,kor,음악
NBC202270780,KCF202200086,컴퓨터프로그램및파일,(2022) 웨딩산업 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 웨딩산업 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,"풍습,예절,민속학"
NBC202270781,KCF202200303,컴퓨터프로그램및파일,(2022) 유망중소기업정보 상세현황 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 유망중소기업정보 상세현황,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,경제학
NBC202270781,KCF202200338,컴퓨터프로그램및파일,(2022) 유통업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 유통업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,경제학
NBC202270781,KCF202200159,컴퓨터프로그램및파일,(2022) 음료회사 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 음료회사 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,화학공학
NBC202270781,KCF202200087,컴퓨터프로그램및파일,(2022) 의료기상사 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 의료기상사 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,의학
NBC202270781,KCF202200369,컴퓨터프로그램및파일,(2022) 의류회사 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 의류회사 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,생활과학
NBC202270781,KCF202200339,컴퓨터프로그램및파일,(2022) 이벤트·행사업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 이벤트·행사업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,경제학
NBC202270781,KCF202200148,컴퓨터프로그램및파일,(2022) 이사업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 이사업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,경제학
NBC202270781,KCF202200304,컴퓨터프로그램및파일,(2022) 인터넷방송업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 인터넷방송업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,경제학
NBC202270781,KCF202200293,컴퓨터프로그램및파일,(2022) 인테리어시공 리모델링업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 인테리어시공 리모델링업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,"건축,건축학"
NBC202270781,KCF202200362,컴퓨터프로그램및파일,(2022) 인테리어업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 인테리어업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,228000.0,kor,"건축,건축학"
NBC202270782,KCF202200112,컴퓨터프로그램및파일,(2022) 임업·산림업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 임업·산림업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"농업,농학"
NBC202270782,KCF202200410,컴퓨터프로그램및파일,(2022) 자기개발센터 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 자기개발센터 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,경제학
NBC202270782,KCF202200080,컴퓨터프로그램및파일,(2022) 자동차 부품회사 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 자동차 부품회사 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,기계공학
NBC202270782,KCF202200130,컴퓨터프로그램및파일,(2022) 자동차 판매업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 자동차 판매업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,기계공학
NBC202270782,KCF202200186,컴퓨터프로그램및파일,(2022) 자동차정비소·세차장 주소록 [전자자료] / 제작·개발: 콘텐츠에그,(2022) 자동차정비소·세차장 주소록,No data,콘텐츠에그(KAB202100090),콘텐츠에그,[서울],ulk,computer dataset,12 cm,170000.0,kor,기계공학
NBC202270782,KCF202200146,컴퓨터프로그램및파일,(2022) 장난감 업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 장난감 업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,생활과학
NBC202270782,KCF202200342,컴퓨터프로그램및파일,(2022) 장수기업 정보 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 장수기업 정보,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,경제학
NBC202270782,KCF202200392,컴퓨터프로그램및파일,(2022) 전국 강소기업 주소록 [전자자료] / 제작·개발: 콘텐츠에그,(2022) 전국 강소기업 주소록,No data,콘텐츠에그(KAB202100090),콘텐츠에그,[서울],ulk,computer dataset,12 cm,150000.0,kor,경제학
NBC202270782,KCF202200308,컴퓨터프로그램및파일,(2022) 전국 경찰서 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 전국 경찰서 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,행정학
NBC202270782,KCF202200181,컴퓨터프로그램및파일,(2022) 전국 골프장 주소록 [전자자료] / 제작·개발: 콘텐츠에그,(2022) 전국 골프장 주소록,No data,콘텐츠에그(KAB202100090),콘텐츠에그,[서울],ulk,computer dataset,12 cm,170000.0,kor,"오락,스포츠"
NBC202270783,KCF202200422,컴퓨터프로그램및파일,(2022) 전국 공연장 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 전국 공연장 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"공연예술,매체예술"
NBC202270783,KCF202200423,컴퓨터프로그램및파일,(2022) 전국 공원 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 전국 공원 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,209000.0,kor,"농업,농학"
NBC202270783,KCF202200364,컴퓨터프로그램및파일,(2022) 전국 공장·산업단지 기업체 주소록 [전자자료] / 저자: 한국콘텐츠미디어,(2022) 전국 공장·산업단지 기업체 주소록,No data,한국콘텐츠미디어(KAB201730312),한국콘텐츠미디어,서울,ulk,computer dataset,12 cm,189000.0,kor,경제학
